country,div,code,year,trimstr,dts,bsn,pop,pscore,cum_pscore,cum_avg_pscore
Brazil,Para,BR-PA,2020,"Jul-Sep
2020",11342.57142857143,10279.77520360296,8626532.777705215,1.1033871075892758,1.3222502388790613,1.3111565912280543
Brazil,Para,BR-PA,2020,"Oct-Dec
2020",10802.57142857143,10269.825925438348,8626532.777705215,1.0518748328356249,1.2485010093094793,1.2389212816298867
Brazil,Para,BR-PA,2021,"Jan-Mar
2021",14856.428571428572,10556.297132583864,8706579.9548095,1.4073522547571722,1.242243477860768,1.233779942441334
Brazil,Para,BR-PA,2021,"Apr-Jun
2021",14607.571428571428,11148.65317315219,8706579.9548095,1.310254360028787,1.283534608790954,1.2736571029847648
Brazil,Para,BR-PA,2021,"Jul-Sep
2021",10819.714285714286,10420.349782020578,8706579.9548095,1.0383254412805583,1.2534006624602245,1.2451317548305605
Brazil,Para,BR-PA,2021,"Oct-Dec
2021",10070.571428571428,9801.759501830587,8706579.9548095,1.0274248645552502,1.2235686662966632,1.2154151109928926
Brazil,Paraiba,BR-PB,2020,"Jan-Mar
2020",6679.714285714286,6564.331152665104,4097212.0531617645,1.0175772870633342,1.0265834116227388,1.026563895302137
Brazil,Paraiba,BR-PB,2020,"Apr-Jun
2020",8524.57142857143,7108.438643678757,4097212.0531617645,1.199218542337983,1.0674811937044837,1.0641027810090473
Brazil,Paraiba,BR-PB,2020,"Jul-Sep
2020",8044.142857142857,6798.596432859869,4097212.0531617645,1.1832064068787564,1.134792959357264,1.1300267419068526
Brazil,Paraiba,BR-PB,2020,"Oct-Dec
2020",7501.285714285715,6513.519191477322,4097212.0531617645,1.1516486700616229,1.13549896314451,1.1319516022158753
Brazil,Paraiba,BR-PB,2021,"Jan-Mar
2021",8822.142857142857,6615.769522203505,4118970.10235148,1.33350214627859,1.1581247403267394,1.1554425476668968
Brazil,Paraiba,BR-PB,2021,"Apr-Jun
2021",10145,7221.442241288897,4118970.10235148,1.4048440271384488,1.205904833430232,1.2015412062143633
Brazil,Paraiba,BR-PB,2021,"Jul-Sep
2021",7631.714285714285,6872.039195937783,4118970.10235148,1.1105458027983257,1.2074971281057945,1.2033760080055662
Brazil,Paraiba,BR-PB,2021,"Oct-Dec
2021",6774.571428571428,6111.048215076501,4118970.10235148,1.1085776433342411,1.1961703675229685,1.1918298350220948
Brazil,Parana,BR-PR,2020,"Jan-Mar
2020",18143.14285714286,17597.004594266495,11536575.369102301,1.031035865220738,1.0289119177270813,1.0288668436906279
Brazil,Parana,BR-PR,2020,"Apr-Jun
2020",18989.714285714286,18937.238712679813,11536575.369102301,1.0027710255877662,1.0198079698267521,1.0200142102361027
Brazil,Parana,BR-PR,2020,"Jul-Sep
2020",22964.14285714286,20466.597773300917,11536575.369102301,1.1220303008592878,1.0404286853763112,1.0388648323408625
Brazil,Parana,BR-PR,2020,"Oct-Dec
2020",22467,18283.493200116427,11536575.369102301,1.2288133210702281,1.076881950006727,1.076151909824761
Brazil,Parana,BR-PR,2021,"Jan-Mar
2021",29164.571428571428,17644.71434357806,11601335.340264453,1.652878638932804,1.1518036164356265,1.1544815062617806
Brazil,Parana,BR-PR,2021,"Apr-Jun
2021",35276.28571428571,19831.97028277748,11601335.340264453,1.7787585001032606,1.2720776521933739,1.2731294192669829
Brazil,Parana,BR-PR,2021,"Jul-Sep
2021",26417.571428571428,20897.81651047527,11601335.340264453,1.2641307007040337,1.3029669887237536,1.3007668080187629
Brazil,Parana,BR-PR,2021,"Oct-Dec
2021",18428.285714285714,17038.080210673146,11601335.340264453,1.0815940227081278,1.2817626156696045,1.2787010126045806
Brazil,Pernambuco,BR-PE,2020,"Jan-Mar
2020",16374.428571428572,16045.421319682126,9648998.997897556,1.0205047437017356,1.0136647338097196,1.013411705868233
Brazil,Pernambuco,BR-PE,2020,"Apr-Jun
2020",23450.571428571428,16385.81944865892,9648998.997897556,1.431150361570151,1.1745046706264983,1.1711529576332393
Brazil,Pernambuco,BR-PE,2020,"Jul-Sep
2020",18542.142857142855,15955.135290641065,9648998.997897556,1.1621426280239235,1.215648423317499,1.212376896104027
Brazil,Pernambuco,BR-PE,2020,"Oct-Dec
2020",18588.428571428572,15712.586292816988,9648998.997897556,1.1830279385594387,1.1994230674990463,1.1965307059956116
Brazil,Pernambuco,BR-PE,2021,"Jan-Mar
2021",20006.714285714286,16033.463142872413,9703317.819114983,1.2478099152651347,1.2021890345263493,1.199594341947273
Brazil,Pernambuco,BR-PE,2021,"Apr-Jun
2021",24994.571428571428,16375.040388496069,9703317.819114983,1.5263822766587387,1.2486262731508058,1.2452408113791202
Brazil,Pernambuco,BR-PE,2021,"Jul-Sep
2021",18303.571428571428,15999.85594056737,9703317.819114983,1.1439835143867156,1.2534978786456057,1.2503020241319387
Brazil,Pernambuco,BR-PE,2021,"Oct-Dec
2021",15679.857142857143,14723.932402223207,9703317.819114983,1.0649231954154854,1.2326159938760288,1.2287449262508583
Brazil,Piaui,BR-PI,2020,"Jan-Mar
2020",5380.714285714286,5231.684879547264,3233781.371234979,1.028485929408638,1.0204962349255373,1.0200888446366296
Brazil,Piaui,BR-PI,2020,"Apr-Jun
2020",6115.571428571428,5407.548798035456,3233781.371234979,1.1309322683862224,1.0422396581015685,1.041243718250741
Brazil,Piaui,BR-PI,2020,"Jul-Sep
2020",6746,5256.0861609072845,3233781.371234979,1.283464500672404,1.1401358842823668,1.1392684046095796
Brazil,Piaui,BR-PI,2020,"Oct-Dec
2020",6049,5301.9812123386,3233781.371234979,1.1408942728659548,1.1470684538682294,1.146356700022661
Brazil,Piaui,BR-PI,2021,"Jan-Mar
2021",6948.857142857143,5262.884731683902,3237138.319321347,1.3203513846737436,1.1585967813520044,1.1574782480760069
Brazil,Piaui,BR-PI,2021,"Apr-Jun
2021",7881.285714285714,5818.599967939764,3237138.319321347,1.354498635017231,1.2090162715219406,1.2040152680577554
Brazil,Piaui,BR-PI,2021,"Jul-Sep
2021",5832.857142857143,5331.579005689797,3237138.319321347,1.0940205775122882,1.2020628033302567,1.1975331283884736
Brazil,Piaui,BR-PI,2021,"Oct-Dec
2021",4727.428571428572,4720.704217120076,3237138.319321347,1.0014244388123512,1.1796956022899796,1.1745799777685384
Brazil,Rio de Janeiro,BR-RJ,2020,"Jan-Mar
2020",35111.42857142857,34744.26246306589,16944530.180615164,1.010567675994072,1.003641814383583,1.0035467353757337
Brazil,Rio de Janeiro,BR-RJ,2020,"Apr-Jun
2020",50994.28571428571,38330.56826393496,16944530.180615164,1.3303816777030664,1.1561192189616352,1.148299681805583
Brazil,Rio de Janeiro,BR-RJ,2020,"Jul-Sep
2020",40061.42857142857,37251.04427265724,16944530.180615164,1.0754444433342825,1.1490061330358847,1.143567195985123
Brazil,Rio de Janeiro,BR-RJ,2020,"Oct-Dec
2020",45070.57142857143,35451.902231215034,16944530.180615164,1.2713160251493432,1.1542800492917196,1.1503464170406
Brazil,Rio de Janeiro,BR-RJ,2021,"Jan-Mar
2021",47794.28571428571,35718.90791357312,17011608.997843903,1.3380668252772634,1.1951196388137033,1.1916607542322546
Brazil,Rio de Janeiro,BR-RJ,2021,"Apr-Jun
2021",53776.57142857143,38762.759408025464,17011608.997843903,1.3873256767534845,1.2385561538421503,1.2350684313583042
Brazil,Rio de Janeiro,BR-RJ,2021,"Jul-Sep
2021",46286.71428571428,38169.52242505965,17011608.997843903,1.2126616039430822,1.2353282842938913,1.2325703564665673
Brazil,Rio de Janeiro,BR-RJ,2021,"Oct-Dec
2021",27839.14285714286,27478.9174846217,17011608.997843903,1.0131091544171185,1.2190607289032427,1.2134752863894676
Brazil,Rio Grande do Norte,BR-RN,2020,"Jan-Mar
2020",5486.285714285715,5432.180463287894,3597451.5132740745,1.0099601350440175,1.0138765450708562,1.0139116736306801
Brazil,Rio Grande do Norte,BR-RN,2020,"Apr-Jun
2020",6977.142857142857,5735.587295574918,3597451.5132740745,1.2164652890081222,1.0508385777300502,1.0500465758475617
Brazil,Rio Grande do Norte,BR-RN,2020,"Jul-Sep
2020",6396.857142857143,5402.923417901542,3597451.5132740745,1.1839622086188366,1.1455356518225286,1.1443808296574836
Brazil,Rio Grande do Norte,BR-RN,2020,"Oct-Dec
2020",5721.285714285715,5179.380239069022,3597451.5132740745,1.1046274747563425,1.1273415212215752,1.1254020612294895
Brazil,Rio Grande do Norte,BR-RN,2021,"Jan-Mar
2021",7259,5540.724819049485,3625812.9485703683,1.3101174010741228,1.1474650425927873,1.1452464825815314
Brazil,Rio Grande do Norte,BR-RN,2021,"Apr-Jun
2021",7992.571428571429,5982.049718252877,3625812.9485703683,1.3360924440637627,1.1906098488487105,1.1851324289664187
Brazil,Rio Grande do Norte,BR-RN,2021,"Jul-Sep
2021",5457.571428571428,5306.26040284542,3625812.9485703683,1.0285155673183453,1.1816822974302907,1.1763008179623615
Brazil,Rio Grande do Norte,BR-RN,2021,"Oct-Dec
2021",4326.428571428572,4326.428571428572,3625812.9485703683,1,1.1611160455543965,1.153688668945739
Brazil,Rio Grande do Sul,BR-RS,2020,"Jan-Mar
2020",20123,19982.94665146876,11416111.52545379,1.0070086434685521,1.0113725553379267,1.0112473685184968
Brazil,Rio Grande do Sul,BR-RS,2020,"Apr-Jun
2020",21055.142857142855,21055.142857142855,11416111.52545379,1,1.0042998012416813,1.0042523386058888
Brazil,Rio Grande do Sul,BR-RS,2020,"Jul-Sep
2020",26435.428571428572,25326.14392242062,11416111.52545379,1.0437999820425063,1.0143766366101874,1.0127385572888836
Brazil,Rio Grande do Sul,BR-RS,2020,"Oct-Dec
2020",24746.142857142855,21816.09174551878,11416111.52545379,1.1343068752094854,1.0335385781084894,1.0322986111396855
Brazil,Rio Grande do Sul,BR-RS,2021,"Jan-Mar
2021",33115.42857142857,20622.638202445734,11441611.455693223,1.6057804169546679,1.0988404432141003,1.1005192339858079
