country,div,code,year,trimstr,dts,bsn,pop,pscore,cum_pscore,cum_avg_pscore
Colombia,Casanare,CO-CAS,2021,"Apr-Jun
2021",889.8724620950129,404.8151383884452,439090.22093867545,2.1982193295378325,1.2626049210404384,1.2485540097258425
Colombia,Casanare,CO-CAS,2021,"Jul-Sep
2021",655.8523317446557,418.6465304438359,439090.22093867545,1.5666016174774973,1.3915095922989016,1.3749476621463295
Colombia,Casanare,CO-CAS,2021,"Oct-Dec
2021",450.42445411326196,390.2595262208695,439090.22093867545,1.1541664555251416,1.3603628010909994,1.3457890988238577
Colombia,Cauca,CO-CAU,2020,"Jan-Mar
2020",1570.5893051202102,1664.786740143393,1491566.9573885878,0.943417716664977,1.0173452695900242,0.9818247996823554
Colombia,Cauca,CO-CAU,2020,"Apr-Jun
2020",1554.5726329909126,1700.9993564159313,1491566.9573885878,0.9139172376093396,1.0059252428484033,0.9244839548406905
Colombia,Cauca,CO-CAU,2020,"Jul-Sep
2020",2145.835792787537,1693.7804989800816,1491566.9573885878,1.2668913085725468,1.0617029501233428,1.0030327274734188
Colombia,Cauca,CO-CAU,2020,"Oct-Dec
2020",2184.7382772705655,1728.9823276884595,1491566.9573885878,1.26359780680432,1.131699593971801,1.0896139919173862
Colombia,Cauca,CO-CAU,2021,"Jan-Mar
2021",2218.1555144746508,1713.6232805198126,1503490.5397307975,1.294424241132971,1.173982250599218,1.139131709822683
Colombia,Cauca,CO-CAU,2021,"Apr-Jun
2021",2328.3701043021274,1761.7858211705698,1503490.5397307975,1.3215965733877382,1.1735901384398906,1.1448931289608157
Colombia,Cauca,CO-CAU,2021,"Jul-Sep
2021",2460.730150030232,1762.9225867194468,1503490.5397307975,1.3958242798450429,1.2294495362967772,1.2021106801626689
Colombia,Cauca,CO-CAU,2021,"Oct-Dec
2021",1694.1279484997049,1679.5740438528992,1503490.5397307975,1.0086652355102008,1.2079104088811612,1.18249628296736
Colombia,Cesar,CO-CES,2020,"Jan-Mar
2020",1275.408506133757,1299.1729000261419,1294386.1231001636,0.9817080591106029,1.0191920478761185,1.008514150482656
Colombia,Cesar,CO-CES,2020,"Apr-Jun
2020",1231.507190570997,1316.6211377325549,1294386.1231001636,0.9353542604456901,1.0086083053732764,0.9788012978803975
Colombia,Cesar,CO-CES,2020,"Jul-Sep
2020",2074.4990965382517,1319.5379580575882,1294386.1231001636,1.572140523787581,1.1125479513089236,1.0787230676387047
